ProductID=Product Category=Product Sub-Category=Product Name=Unit Price=Unit Cost
TEC-PH/AB10015140#5816=Technology=Phones=Samsung Convoy 3=110.99=79.91
OFF-AP/SH2063548#3371=Office Supplies=Appliances=Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors=69.48=48.64
"FUR-CH/DV1346527#4562=Furniture=Chairs=Harbour Creations Swivel Stool, Black=129.71=92.4"
"OFF-ST/RP985586#5239=Office Supplies=Storage=Mini 13-1/2 Capacity Data Binder Rack, Pearl=130.87=98.15"
"OFF-BI/NF1838582#4356=Office Supplies=Binders=GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"""" x 11""""=12.79=8.31"
"FUR-CH/LR1703548#5451=Furniture=Chairs=Office Star Steel Folding Chair, Black=89.28=83.94"
"OFF-ST/DR1294058#4268=Office Supplies=Storage=Fellowes Lockers, Single Width=186.62=203.22"
"FUR-CH/AF1087048#5805=Furniture=Chairs=SAFCO Swivel Stool, Adjustable=170.43=88.65"
"TEC-MA/IM5055106#6139=Technology=Machines=StarTech Card Printer, Wireless=135.71=125.91"
"TEC-PH/AS285108#5360=Technology=Phones=Nokia Speaker Phone, with Caller ID=123.15=113.31"
"OFF-AP/DK1298539#4957=Office Supplies=Appliances=KitchenAid Microwave, Red=279.29=288.6"
"TEC-AC/RW1954096#5121=Technology=Accessories=Logitech Memory Card, Bluetooth=103.38=88.92"
"OFF-AR/EH418561#3539=Office Supplies=Art=Boston Markers, Fluorescent=27.63=23.49"
"TEC-CO/ML1739559#5990=Technology=Copiers=Sharp Copy Machine, Color=240.84=202.32"
FUR-FU/BF1121593#4110=Furniture=Furnishings=Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp=13.4=6.97
"OFF-ST/MB730533#5692=Office Supplies=Storage=Rogers File Cart, Industrial=117.53=107.64"
"FUR-BO/KN164507#5799=Furniture=Bookcases=Safco Stackable Bookrack, Traditional=133.6=130.65"
"TEC-AC/HR14770102#5225=Technology=Accessories=Memorex Router, Programmable=222.94=170.94"
"OFF-ST/CK1276045#4055=Office Supplies=Storage=Eldon File Cart, Blue=126.96=92.7"
"TEC-PH/PB192107#5843=Technology=Phones=Samsung Speaker Phone, Cordless=126.09=75.66"
"FUR-TA/AB16523#3354=Furniture=Tables=Barricks Training Table, Rectangular=315.87=287.46"
"OFF-AP/AA1048031#4963=Office Supplies=Appliances=KitchenAid Refrigerator, White=473.47=352.5"
"FUR-TA/RO97803#5058=Furniture=Tables=Lesro Conference Table, Fully Assembled=859.05=824.7"
"OFF-BI/AB10165140#2925=Office Supplies=Binders=Acco Pressboard Covers with Storage Hooks, 14 7/8"""" x 11"""", Light Blue=3.93=2.5"
OFF-BI/MR175457#3302=Office Supplies=Binders=Avery Non-Stick Binders=3.59=2.42
OFF-LA/SP2092064#3236=Office Supplies=Labels=Avery 514=2.88=1.47
OFF-PA/AH1046593#6438=Office Supplies=Paper=Xerox 1889=43.97=28.03
"TEC-PH/AH105857#3151=Technology=Phones=Apple Speaker Phone, Full Size=83.06=81.4"
"TEC-MA/CV2805134#5019=Technology=Machines=Konica Receipt Printer, Red=107.46=103.89"
"FUR-CH/JK1532545#5414=Furniture=Chairs=Novimex Swivel Stool, Set of Two=150.04=158.4"
"OFF-ST/RB943575#4079=Office Supplies=Storage=Eldon Lockers, Industrial=178.55=101.19"
"OFF-ST/AG52560#4081=Office Supplies=Storage=Eldon Lockers, Wire Frame=196.98=157.59"
"OFF-ST/AR1034582#4752=Office Supplies=Storage=Hot File 7-Pocket, Floor Stand=142.78=124.93"
OFF-BI/MW8220110#4375=Office Supplies=Binders=GBC VeloBinder Manual Binding System=10.8=18.71
"FUR-FU/AH21038#4048=Furniture=Furnishings=Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany=15.23=13.52"
"TEC-CO/FC142457#3680=Technology=Copiers=Canon Copy Machine, High-Speed=260.34=213.48"
OFF-AP/ML1741027#4270=Office Supplies=Appliances=Fellowes Mighty 8 Compact Surge Protector=20.27=14.59
OFF-ST/TH212357#4073=Office Supplies=Storage=Eldon Jumbo ProFile Portable File Boxes Graphite/Black=12.25=11.02
"FUR-BO/TW2102527#3647=Furniture=Bookcases=Bush Stackable Bookrack, Pine=124.86=76.17"
"OFF-PA/LT7110117#4217=Office Supplies=Paper=Eureka Recycled Copy Paper 8 1/2"""" x 11"""", Ream=5.18=3.37"
OFF-AR/KN16390139#5312=Office Supplies=Art=Newell 333=2.78=2.06
OFF-BI/HD1478548#3961=Office Supplies=Binders=Deluxe Heavy-Duty Vinyl Round Ring Binder=6.88=12.61
"FUR-BO/MC7575110#3890=Furniture=Bookcases=Dania Classic Bookcase, Mobile=371.95=338.91"
"TEC-CO/CS1246058#4780=Technology=Copiers=HP Ink, Laser=128.7=102.96"
"OFF-AP/ME1732064#3870=Office Supplies=Appliances=Cuisinart Refrigerator, Silver=496.83=422.31"
"OFF-AP/SW2027564#4742=Office Supplies=Appliances=Hoover Stove, Black=378.6=253.68"
"FUR-BO/CR1282051#3886=Furniture=Bookcases=Dania 3-Shelf Cabinet, Mobile=129.57=133.92"
"FUR-FU/HM14860125#6100=Furniture=Furnishings=Stacking Tray, Side-Loading, Legal, Smoke=3.58=3.09"
OFF-BI/CC247587#4885=Office Supplies=Binders=Insertable Tab Post Binder Dividers=2.41=4.25
"OFF-LA/JM1525045#6054=Office Supplies=Labels=Smead Round Labels, Adjustable=4.8=3.36"
"FUR-BO/PS18970118#5748=Furniture=Bookcases=Safco 3-Shelf Cabinet, Traditional=151.96=136.77"
"OFF-EN/CM1219045#2849=Office Supplies=Envelopes=#10- 4 1/8"""" x 9 1/2"""" Security-Tint Envelopes=7.64=3.9"
"TEC-CO/QJ1925564#3704=Technology=Copiers=Canon Personal Copier, Digital=128.14=79.74"
"FUR-BO/TS2150559#5785=Furniture=Bookcases=Safco Library with Doors, Metal=389.25=323.1"
"FUR-BO/KM1672078#4858=Furniture=Bookcases=Ikea Floating Shelf Set, Pine=91.57=67.54"
"FUR-TA/SB2018518#3439=Furniture=Tables=Bevis Wood Table, Adjustable Height=267.9=316.14"
"OFF-ST/MT1807045#6263=Office Supplies=Storage=Tenex Lockers, Single Width=204.18=175.62"
OFF-PA/JF15415139#6434=Office Supplies=Paper=Xerox 1885=48.04=24.98
TEC-CO/MT807095#3590=Technology=Copiers=Brother DCP1000 Digital 3 in 1 Multifunction Machine=239.99=194.99
"FUR-BO/ES14020120#3635=Furniture=Bookcases=Bush Floating Shelf Set, Mobile=173.79=165.12"
"OFF-ST/AB60042#4260=Office Supplies=Storage=Fellowes File Cart, Wire Frame=136.38=107.76"
OFF-PA/PS189707#6464=Office Supplies=Paper=Xerox 1912=18.97=9.86
TEC-AC/EB13975139#5213=Technology=Accessories=Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive=6.81=5.02
OFF-PA/AF1087018#6578=Office Supplies=Paper=Xerox 215=6.48=3.37
"FUR-CH/MC1742559#5397=Furniture=Chairs=Novimex Rocking Chair, Set of Two=97.59=74.88"
"TEC-CO/CC1268558#3591=Technology=Copiers=Brother Fax and Copier, Color=192.93=150.51"
"FUR-CH/EH4125134#5807=Furniture=Chairs=SAFCO Swivel Stool, Red=151.15=102.45"
"FUR-CH/BS116657#4564=Furniture=Chairs=Harbour Creations Swivel Stool, Set of Two=182.37=129.51"
"FUR-BO/IM1507059#5745=Furniture=Bookcases=Safco 3-Shelf Cabinet, Metal=168.3=109.41"
"OFF-AP/SM1032029#3869=Office Supplies=Appliances=Cuisinart Refrigerator, Red=264.58=188.52"
"TEC-PH/DA1345055#5835=Technology=Phones=Samsung Signal Booster, Cordless=92.96=63.22"
"FUR-TA/DB1306045#3441=Furniture=Tables=Bevis Wood Table, Rectangular=371.83=377.16"
"OFF-ST/LC1688582#5693=Office Supplies=Storage=Rogers File Cart, Single Width=142.08=119.37"
"TEC-CO/TC2098045#4771=Technology=Copiers=HP Fax and Copier, High-Speed=171.09=104.37"
"TEC-AC/SW2035059#4188=Technology=Accessories=Enermax Router, USB=258.54=212.01"
"FUR-BO/JW1522058#3646=Furniture=Bookcases=Bush Stackable Bookrack, Mobile=123.51=88.95"
"TEC-CO/DA1345031#3594=Technology=Copiers=Brother Fax and Copier, Laser=178.09=155.13"
"OFF-FA/CM1830117#3068=Office Supplies=Fasteners=Advantus Staples, 12 Pack=10.29=9.57"
FUR-FU/CS1184527#3829=Furniture=Furnishings=C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings=4.73=2.89
"FUR-TA/MO1780051#3339=Furniture=Tables=Barricks Coffee Table, with Bottom Storage=160.8=106.54"
"TEC-CO/CR1273018#4586=Technology=Copiers=Hewlett Personal Copier, Color=96.95=86.46"
OFF-FA/MY1738096#3064=Office Supplies=Fasteners=Advantus SlideClip Paper Clips=3.41=1.77
"OFF-AR/MS7830110#3449=Office Supplies=Art=BIC Canvas, Fluorescent=54.96=35.73"
"OFF-PA/SW207557#5229=Office Supplies=Paper=Message Book, Wirebound, Four 5 1/2"""" X 4"""" Forms/Pg., 200 Dupl. Sets/Book=8.22=5.45"
OFF-AR/HG1496597#3853=Office Supplies=Art=Crayola Colored Pencils=3.28=2.2
TEC-PH/DC1328551#3880=Technology=Phones=Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple=2.97=3.61
"TEC-CO/DL13315139#3679=Technology=Copiers=Canon Copy Machine, Digital=235.6=230.37"
"OFF-ST/TH21235125#4271=Office Supplies=Storage=Fellowes Mobile File Cart, Black=62.18=45.39"
"OFF-ST/JK15370100#4056=Office Supplies=Storage=Eldon File Cart, Industrial=85.26=57.14"
OFF-AP/CH207060#4565=Office Supplies=Appliances=Harmony Air Purifier=189=120.96
"FUR-CH/ST205307#5452=Furniture=Chairs=Office Star Steel Folding Chair, Red=91.71=86.22"
"FUR-FU/SP2092048#4111=Furniture=Furnishings=Electrix Architect's Clamp-On Swing Arm Lamp, Black=95.46=67.78"
TEC-AC/MH744033#3748=Technology=Accessories=Case Logic 2.4GHz Wireless Keyboard=49.99=45.99
"OFF-ST/MC1784558#4250=Office Supplies=Storage=Fellowes Box, Blue=19.68=16.56"
"OFF-BI/PW19030139#2894=Office Supplies=Binders=Acco Binder Covers, Recycled=13.68=9.6"
"TEC-PH/BS1159045#3513=Technology=Phones=BlueLounge Milo Smartphone Stand, White/Metallic=29.99=21.59"
OFF-BI/AD10180140#4366=Office Supplies=Binders=GBC Standard Plastic Binding Systems' Combs=6.28=3.45
"TEC-AC/DO1343558#5204=Technology=Accessories=Memorex Memory Card, Erganomic=66.72=66.72"
"OFF-AR/SG2089051#3454=Office Supplies=Art=BIC Highlighters, Water Color=22.11=18.15"
"TEC-MA/JC161057#4194=Technology=Machines=Epson Card Printer, Red=167.1=91.92"
"OFF-SU/TB2119058#4115=Office Supplies=Supplies=Elite 5"""" Scissors=8.45=5.92"
"FUR-TA/KD1627059#3356=Furniture=Tables=Barricks Wood Table, Adjustable Height=346.08=179.98"
"TEC-MA/BM1114059#5003=Technology=Machines=Konica Card Printer, Red=172.32=132.69"
"TEC-MA/SV1078529#5501=Technology=Machines=Okidata Inkjet, Durable=265.63=309.39"
"OFF-ST/AH1003082#5699=Office Supplies=Storage=Rogers Jumbo File, Granite=13.58=13.44"
OFF-LA/VP21760120#3209=Office Supplies=Labels=Avery 49=2.88=1.47
"TEC-AC/EG13900139#3380=Technology=Accessories=Belkin Flash Drive, Programmable=43.44=39.12"
"FUR-BO/TC21145102#3637=Furniture=Bookcases=Bush Floating Shelf Set, Traditional=114.18=66.24"
"FUR-BO/LR1691558#5777=Furniture=Bookcases=Safco Floating Shelf Set, Metal=176.58=137.34"
OFF-PA/TH21550130#6303=Office Supplies=Paper=Things To Do Today Pad=5.87=3.05
"FUR-BO/HD1478527#5961=Furniture=Bookcases=Sauder Floating Shelf Set, Pine=130.62=87.52"
"TEC-PH/TP2113027#5254=Technology=Phones=Motorola Headset, with Caller ID=79.74=53.43"
OFF-ST/TC11145108#4290=Office Supplies=Storage=Fellowes Super Stor/Drawer=27.75=22.76
"TEC-AC/JL1523536#5203=Technology=Accessories=Memorex Memory Card, Bluetooth=68.18=49.78"
TEC-PH/RK1930018#5189=Technology=Phones=Mediabridge Sport Armband iPhone 5s=9.99=9.89
"TEC-CO/CC1267064#4572=Technology=Copiers=Hewlett Fax and Copier, Digital=192.51=129"
"OFF-PA/TC2098058#3011=Office Supplies=Paper=Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""""X8 1/2"""", 300/Messages=5.88=3"
"TEC-PH/CM123857#3135=Technology=Phones=Apple Headset, with Caller ID=73.26=62.28"
"TEC-CO/BG1103564#5993=Technology=Copiers=Sharp Fax and Copier, Color=113.13=79.36"
"FUR-CH/MG1789097#5450=Furniture=Chairs=Office Star Steel Folding Chair, Adjustable=84.78=48.99"
FUR-TA/MM1726078#3332=Furniture=Tables=Balt Solid Wood Round Tables=446.49=406.31
"TEC-PH/TG2164078#5812=Technology=Phones=Samsung Audio Dock, Cordless=169.68=96.72"
"FUR-BO/CC1237011#3907=Furniture=Bookcases=Dania Stackable Bookrack, Traditional=121.05=70.23"
"FUR-CH/SC2084582#4682=Furniture=Chairs=Hon Rocking Chair, Black=128.19=79.5"
"FUR-FU/PS1904518#6224=Furniture=Furnishings=Tenex """"The Solids"""" Textured Chair Mats=69.96=58.07"
"OFF-ST/CB1202559#5703=Office Supplies=Storage=Rogers Lockers, Wire Frame=189.62=158.04"
"TEC-PH/BT11395139#5247=Technology=Phones=Motorola Audio Dock, Full Size=174.66=122.28"
TEC-AC/SJ2050051#4142=Technology=Accessories=Enermax Briskie RF Wireless Keyboard and Mouse Combo=16.62=13.29
OFF-PA/MC1784545#6080=Office Supplies=Paper=Southworth 100% Cotton The Best Paper=9.18=5.74
"OFF-BI/MG1820518#6098=Office Supplies=Binders=Square Ring Data Binders, Rigid 75 Pt. Covers, 11"""" x 14-7/8""""=16.51=10.73"
"TEC-AC/RA199157#5897=Technology=Accessories=SanDisk Router, USB=256.56=130.86"
"FUR-BO/TT11265103#4867=Furniture=Bookcases=Ikea Stackable Bookrack, Traditional=122.58=87.06"
"TEC-CO/TH1123561#4579=Technology=Copiers=Hewlett Ink, Color=150.12=142.62"
"TEC-CO/DM1301564#3697=Technology=Copiers=Canon Ink, Laser=147.15=79.47"
"OFF-AP/VG217905#3565=Office Supplies=Appliances=Breville Blender, White=90.99=52.8"
"OFF-AR/JW1595527#6105=Office Supplies=Art=Stanley Canvas, Blue=49.47=41.58"
"OFF-ST/ZC2191058#4258=Office Supplies=Storage=Fellowes File Cart, Industrial=137.79=126.78"
"TEC-CO/NW1840082#4770=Technology=Copiers=HP Fax and Copier, Digital=172.53=91.47"
OFF-PA/VP217307#6087=Office Supplies=Paper=Southworth Structures Collection=7.28=3.64
TEC-PH/SS2041045#3123=Technology=Phones=Anker Astro Mini 3000mAh Ultra-Compact Portable Charger=11.99=19.99
"FUR-BO/AH10195140#5943=Furniture=Bookcases=Sauder 3-Shelf Cabinet, Traditional=166.68=148.35"
"OFF-ST/AG27032#6262=Office Supplies=Storage=Tenex Lockers, Industrial=184.17=147.36"
"TEC-CO/BW1120045#4573=Technology=Copiers=Hewlett Fax and Copier, High-Speed=171.96=118.47"
"OFF-BI/FM1421545#5640=Office Supplies=Binders=Pressboard Covers with Storage Hooks, 9 1/2"""" x 11"""", Light Blue=0.98=2.6"
"TEC-CO/NL1831027#6008=Technology=Copiers=Sharp Personal Copier, Laser=120=112.8"
FUR-CH/SC1072524#3433=Furniture=Chairs=Bevis Steel Folding Chairs=76.76=69.08
"TEC-MA/CA1226592#5515=Technology=Machines=Okidata Receipt Printer, Red=102.05=99.66"
"TEC-CO/AH19523#3592=Technology=Copiers=Brother Fax and Copier, Digital=162.46=164.4"
FUR-BO/AG1052582#5523=Furniture=Bookcases=O'Sullivan 5-Shelf Heavy-Duty Bookcases=81.94=61.46
"FUR-TA/PL1892527#5056=Furniture=Tables=Lesro Computer Table, with Bottom Storage=430.53=335.82"
"TEC-CO/AB1001545#3694=Technology=Copiers=Canon Ink, Color=98.86=54.5"
"TEC-PH/TS2150527#3790=Technology=Phones=Cisco Headset, Cordless=91.29=69.39"
OFF-AP/MG1814558#4728=Office Supplies=Appliances=Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags=7.77=5.67
"OFF-AR/RD1958514#5639=Office Supplies=Art=Premium Writing Pencils, Soft, #2 by Central Association for the Blind=2.98=2.15"
"OFF-BI/BD116057#2924=Office Supplies=Binders=Acco Pressboard Covers with Storage Hooks, 14 7/8"""" x 11"""", Executive Red=3.05=2.1"
OFF-SU/PB191057#4601=Office Supplies=Supplies=High Speed Automatic Electric Letter Opener=1310.02=1572.03
"FUR-BO/AB10150120#5779=Furniture=Bookcases=Safco Floating Shelf Set, Pine=184.22=146.61"
"TEC-CO/GK1462092#5992=Technology=Copiers=Sharp Copy Machine, Laser=203.18=207.99"
OFF-BI/SC2057582#4337=Office Supplies=Binders=GBC DocuBind 200 Manual Binding Machine=336.78=210.49
"OFF-AP/CC1247566#3362=Office Supplies=Appliances=Belkin 325VA UPS Surge Protector, 6'=120.98=90.74"
TEC-PH/DO343515#5626=Technology=Phones=Polycom VVX 310 VoIP phone=143.99=133.19
"OFF-ST/NS1850582#6266=Office Supplies=Storage=Tenex Personal Project File with Scoop Front Design, Black=13.48=9.98"
"TEC-AC/AH10210140#6339=Technology=Accessories=Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack=5.96=5.14"
"FUR-BO/TS2143045#5959=Furniture=Bookcases=Sauder Floating Shelf Set, Metal=194.04=164.94"
OFF-AP/AZ1075093#4242=Office Supplies=Appliances=Fellowes Advanced Computer Series Surge Protectors=26.49=19.07
"FUR-TA/IG1508545#4705=Furniture=Tables=Hon Training Table, Adjustable Height=334.89=197.61"
"TEC-AC/SP2086045#4165=Technology=Accessories=Enermax Memory Card, Programmable=115.89=93.9"
"FUR-TA/KM162257#5073=Furniture=Tables=Lesro Wood Table, Rectangular=209.25=404.55"
OFF-BI/BS1136518#3259=Office Supplies=Binders=Avery Binding System Hidden Tab Executive Style Index Sets=5.77=2.89
"TEC-AC/TC211457#5137=Technology=Accessories=Logitech Router, USB=131.19=158.43"
"FUR-FU/KM672060#5174=Furniture=Furnishings=Master Caster Door Stop, Large Neon Orange=7.28=4.15"
"OFF-FA/GM144407#2890=Office Supplies=Fasteners=Acco Banker's Clasps, 5 3/4""""-Long=2.3=1.53"
"FUR-TA/BF1097527#5061=Furniture=Tables=Lesro Round Back Collection Coffee Table, End Table=91.28=158.82"
TEC-AC/MM1805548#6077=Technology=Accessories=Sony Micro Vault Click 4 GB USB 2.0 Flash Drive=13.94=11.99
"FUR-CH/RB193607#4557=Furniture=Chairs=Harbour Creations Steel Folding Chair, Adjustable=100.38=57.24"
"FUR-TA/NC8415137#3772=Furniture=Tables=Chromcraft Round Table, with Bottom Storage=326.97=256.92"
"TEC-AC/GR1456096#5866=Technology=Accessories=SanDisk Keyboard, Programmable=55.32=36.52"
"OFF-ST/SN207107#5710=Office Supplies=Storage=Rogers Trays, Industrial=62.16=37.32"
"OFF-EN/DL333061#6325=Office Supplies=Envelopes=Tyvek  Top-Opening Peel & Seel Envelopes, Plain White=27.18=14.41"
OFF-PA/CJ118757#6436=Office Supplies=Paper=Xerox 1887=15.18=9.86
TEC-PH/AY10555139#4897=Technology=Phones=Jackery Bar Premium Fast-charging Portable Charger=23.96=15.27
"TEC-CO/CP1234036#4775=Technology=Copiers=HP Fax Machine, High-Speed=298.14=277.29"
"TEC-CO/MP1747093#5996=Technology=Copiers=Sharp Fax and Copier, Laser=156.8=89.37"
"FUR-BO/PJ19015139#5770=Furniture=Bookcases=Safco Corner Shelving, Pine=80.43=82.46"
"TEC-PH/NC1841593#5846=Technology=Phones=Samsung Speaker Phone, with Caller ID=110.92=67.8"
OFF-AR/BV11245120#5287=Office Supplies=Art=Newell 310=1.41=1.25
"TEC-CO/LW1682545#4766=Technology=Copiers=HP Copy Machine, High-Speed=243.69=190.08"
"TEC-MA/BO1142545#6137=Technology=Machines=StarTech Card Printer, Red=160.65=115.68"
"FUR-CH/EB1384059#4563=Furniture=Chairs=Harbour Creations Swivel Stool, Red=96.06=85.26"
OFF-PA/SG2047031#6485=Office Supplies=Paper=Xerox 1931=5.18=3.37
"FUR-CH/PO919586#4702=Furniture=Chairs=Hon Swivel Stool, Black=145.1=116.1"
"FUR-CH/CS1184516#5406=Furniture=Chairs=Novimex Steel Folding Chair, Adjustable=84.72=72.87"
OFF-PA/KB1658548#6589=Office Supplies=Paper=Xerox 225=6.48=3.37
"TEC-AC/EM1414058#5895=Technology=Accessories=SanDisk Router, Erganomic=254.16=152.52"
"OFF-BI/KN1639048#3732=Office Supplies=Binders=Cardinal HOLDit! Binder Insert Strips,Extra Strips=1.27=3.23"
"OFF-ST/SL2015566#4106=Office Supplies=Storage=Eldon Trays, Industrial=48.45=25.68"
"TEC-AC/CM1211578#3385=Technology=Accessories=Belkin Keyboard, Erganomic=81.69=76.8"
TEC-PH/GZ4545108#3827=Technology=Phones=ClearSounds CSC500 Amplified Spirit Phone Corded phone=41.99=50.39
"TEC-CO/DK1298582#3687=Technology=Copiers=Canon Fax Machine, Digital=318.03=244.89"
"TEC-CO/DK1298558#3601=Technology=Copiers=Brother Ink, High-Speed=87.3=81.48"
FUR-CH/PN1877527#4399=Furniture=Chairs=Global Commerce Series Low-Back Swivel/Tilt Chairs=179.89=182.46
TEC-AC/MS1798058#5198=Technology=Accessories=Memorex Froggy Flash Drive 8 GB=14.2=10.83
"OFF-AP/EH1412578#4725=Office Supplies=Appliances=Hoover Coffee Grinder, White=60.24=64.26"
"OFF-AR/AG1090045#4010=Office Supplies=Art=Eberhard Faber 3 1/2"""" Golf Pencils=7.44=5.58"
"FUR-CH/BS1159066#5373=Furniture=Chairs=Novimex Chairmat, Set of Two=58.59=36.93"
"FUR-CH/BP11185139#4701=Furniture=Chairs=Hon Swivel Stool, Adjustable=166.14=144.57"
"OFF-PA/BH1171039#6307=Office Supplies=Paper=TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page=17.52=9.11"
"FUR-BO/AS28560#4853=Furniture=Bookcases=Ikea Corner Shelving, Mobile=113.02=119.31"
"FUR-BO/SC2080058#3652=Furniture=Bookcases=Bush Westfield Collection Bookcases, Medium Cherry Finish=28.99=45.22"
"FUR-BO/SV208157#5941=Furniture=Bookcases=Sauder 3-Shelf Cabinet, Mobile=169.2=101.52"
OFF-BI/MP1817545#4376=Office Supplies=Binders=GBC VeloBinder Strips=7.68=3.84
OFF-BI/AS10225140#5939=Office Supplies=Binders=Satellite Sectional Post Binders=34.73=23.44
"OFF-ST/TT114602#5595=Office Supplies=Storage=Personal Filing Tote with Lid, Black/Gray=12.41=11.17"
OFF-PA/PS1876048#4782=Office Supplies=Paper=HP Office Recycled Paper (20Lb. and 87 Bright)=4.62=2.95
"TEC-PH/RR1952527#5827=Technology=Phones=Samsung Headset, with Caller ID=73.2=68.1"
"FUR-TA/AC1042027#3418=Furniture=Tables=Bevis Computer Table, Fully Assembled=346.16=450.03"
"FUR-CH/TP2113082#5795=Furniture=Chairs=SAFCO Rocking Chair, Red=134.91=95.79"
"TEC-PH/CG1204092#5350=Technology=Phones=Nokia Signal Booster, Cordless=139.35=112.89"
OFF-PA/BG1103527#6082=Office Supplies=Paper=Southworth 25% Cotton Antique Laid Paper & Envelopes=6.67=4.59
"FUR-CH/CR12580144#5413=Furniture=Chairs=Novimex Swivel Stool, Red=164.46=123.36"
"TEC-PH/TR11325129#5340=Technology=Phones=Nokia Headset, Full Size=74.4=72.93"
"TEC-CO/SC2044082#5995=Technology=Copiers=Sharp Fax and Copier, High-Speed=166.8=156.81"
"TEC-CO/BT1168027#3684=Technology=Copiers=Canon Fax and Copier, High-Speed=126.11=70.78"
OFF-AR/CC1237026#5633=Office Supplies=Art=Prang Dustless Chalk Sticks=1.68=0.84
TEC-AC/DC1328582#5098=Technology=Accessories=Logitech diNovo Edge Keyboard=249.99=192.49
TEC-AC/JE1574531#4938=Technology=Accessories=Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver =49.99=32.99
FUR-FU/DB1321036#3836=Furniture=Furnishings=Coloredge Poster Frame=14.2=8.66
TEC-PH/LS1720080#3965=Technology=Phones=Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black=58.49=43.87
OFF-ST/BE11335139#5628=Office Supplies=Storage=Portfile Personal File Boxes=14.16=13.1
OFF-PA/MH180257#6461=Office Supplies=Paper=Xerox 191=19.98=10.59
OFF-PA/JB1592548#3328=Office Supplies=Paper=Avoid Verbal Orders Carbonless Minifold Book=3.38=1.83
"OFF-BI/TW21025139#3737=Office Supplies=Binders=Cardinal Index Tab, Clear=6.72=3.9"
"OFF-AR/GW1460527#3525=Office Supplies=Art=Boston Canvas, Blue=53.64=33.27"
"TEC-MA/SC2072518#5507=Technology=Machines=Okidata Phone, Red=84=42.84"
"FUR-TA/LR1691544#3430=Furniture=Tables=Bevis Round Table, Fully Assembled=277.15=228.66"
"FUR-BO/FO1430545#4857=Furniture=Bookcases=Ikea Floating Shelf Set, Mobile=115.24=66.84"
"FUR-TA/SV10815126#3758=Furniture=Tables=Chromcraft Coffee Table, with Bottom Storage=141.56=232.38"
OFF-BI/JF1541527#3306=Office Supplies=Binders=Avery Premier Heavy-Duty Binder with Round Locking Rings=11.42=7.71
OFF-ST/SS2014018#6157=Office Supplies=Storage=Sterilite Officeware Hinged File Box=8.38=7.65
"TEC-PH/RP19855130#3141=Technology=Phones=Apple Office Telephone, VoIP=65.37=40.53"
OFF-BI/AB1006059#2938=Office Supplies=Binders=ACCOHIDE Binder by Acco=3.3=2.19
"FUR-FU/RB1933082#5727=Furniture=Furnishings=Rubbermaid Frame, Black=73.26=62.28"
"TEC-PH/LW172157#3145=Technology=Phones=Apple Signal Booster, VoIP=113.49=109.41"
OFF-PA/AR1051045#6598=Office Supplies=Paper=Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)=5.28=2.9
"TEC-MA/AG1090058#4203=Technology=Machines=Epson Phone, White=79.38=49.23"
"FUR-BO/LH17155118#5780=Furniture=Bookcases=Safco Floating Shelf Set, Traditional=196.74=110.19"
OFF-AR/KB1624058#5299=Office Supplies=Art=Newell 321=2.62=2.33
"TEC-CO/KA1652539#4773=Technology=Copiers=HP Fax Machine, Color=271.24=207.96"
OFF-PA/BM111407#6445=Office Supplies=Paper=Xerox 1895=5.98=3.29
"FUR-BO/JL1517559#4866=Furniture=Bookcases=Ikea Stackable Bookrack, Pine=123.93=94.2"
"FUR-TA/EM396086#3346=Furniture=Tables=Barricks Conference Table, with Bottom Storage=483.78=586.58"
"FUR-FU/AS1022511#4065=Furniture=Furnishings=Eldon Frame, Duo Pack=116.31=81.42"
OFF-BI/SC2023058#3823=Office Supplies=Binders=Clear Mylar Reinforcing Strips=14.95=9.91
OFF-BI/JD1579059#4344=Office Supplies=Binders=GBC Durable Plastic Covers=19.35=10.45
"TEC-MA/JL1585048#6147=Technology=Machines=StarTech Printer, Durable=170.86=102.52"
"FUR-CH/JW1607592#5808=Furniture=Chairs=SAFCO Swivel Stool, Set of Two=170.19=105.54"
"OFF-ST/LL684033#6283=Office Supplies=Storage=Tenex Trays, Single Width=54.24=33.63"
"TEC-AC/TH2110045#5134=Technology=Accessories=Logitech Router, Bluetooth=131.08=244.86"
"TEC-PH/MC1727545#5271=Technology=Phones=Motorola Speaker Phone, Full Size=131.07=94.38"
"FUR-TA/NG8430108#3351=Furniture=Tables=Barricks Round Table, with Bottom Storage=325.98=486.48"
